trip_id,start_time,end_time,headway_secs
14M_14M_F1_1_13_0.89514,20:47:50,23:42:50,500
14M_14M_F1_1_2_0.93542,20:47:50,24:07:50,500
14M_14M_F1_1_4_0.97639,20:47:50,23:42:50,500
14M_14M_F1_1_7_1.01736,24:07:50,24:25:50,540
14M_14M_F1_1_12_0.62708,14:57:10,15:33:10,360
14M_14M_F1_1_14_0.66458,15:33:10,18:03:10,360
14M_14M_F1_1_2_0.70208,15:33:10,18:03:10,360
14M_14M_F1_1_4_0.73958,15:33:10,18:03:10,360
14M_14M_F1_1_6_0.77708,18:03:10,18:45:10,360
14M_14M_F1_1_9_0.81806,18:57:10,20:47:50,415
14M_14M_F1_1_11_0.85694,18:57:10,20:47:50,415
14M_14M_F1_1_14_0.90069,20:47:50,23:42:50,500
14M_14M_F1_1_3_0.94167,20:47:50,24:07:50,500
14M_14M_F1_1_6_0.98194,20:47:50,23:42:50,500
14M_14M_F1_1_9_1.02431,24:25:50,24:35:00,550
14M_14M_F1_1_2_0.26667,06:07:20,06:32:20,500
14M_14M_F1_1_6_0.30694,06:32:20,11:57:20,500
14M_14M_F1_1_8_0.34722,06:32:20,11:57:20,500
14M_14M_F1_1_11_0.38819,06:32:20,11:57:20,500
14M_14M_F1_1_14_0.42847,06:32:20,11:57:20,500
14M_14M_F1_1_2_0.46875,06:32:20,11:57:20,500
14M_14M_F1_1_6_0.51250,11:57:20,14:57:10,415
14M_14M_F1_1_8_0.55069,11:57:20,14:57:10,415
14M_14M_F1_1_10_0.58889,11:57:20,14:57:10,415
14M_14M_F1_1_13_0.63125,14:57:10,15:33:10,360
14M_14M_F1_1_1_0.66875,15:33:10,18:03:10,360
14M_14M_F1_1_3_0.70625,15:33:10,18:03:10,360
14M_14M_F1_1_5_0.74375,15:33:10,18:03:10,360
14M_14M_F1_1_7_0.78125,18:03:10,18:45:10,360
14M_14M_F1_1_10_0.82292,18:57:10,20:47:50,415
14M_14M_F1_1_12_0.86111,18:57:10,20:47:50,415
14M_14M_F1_1_2_0.23542,05:30:00,06:07:20,560
14M_14M_F1_1_6_0.27778,06:32:20,11:57:20,500
14M_14M_F1_1_8_0.31875,06:32:20,11:57:20,500
14M_14M_F1_1_11_0.35903,06:32:20,11:57:20,500
14M_14M_F1_1_14_0.39931,06:32:20,11:57:20,500
14M_14M_F1_1_2_0.44028,06:32:20,11:57:20,500
14M_14M_F1_1_6_0.48056,06:32:20,11:57:20,500
14M_14M_F1_1_8_0.52153,11:57:20,14:57:10,415
14M_14M_F1_1_10_0.56042,11:57:20,14:57:10,415
14M_14M_F1_1_13_0.59861,11:57:20,14:57:10,415
14M_14M_F1_1_1_0.63958,14:57:10,15:33:10,360
14M_14M_F1_1_3_0.67708,15:33:10,18:03:10,360
14M_14M_F1_1_5_0.71458,15:33:10,18:03:10,360
14M_14M_F1_1_7_0.75208,15:33:10,18:03:10,360
14M_14M_F1_1_9_0.78958,18:45:10,18:57:10,360
14M_14M_F1_1_11_0.82778,18:57:10,20:47:50,415
14M_14M_F1_1_13_0.86597,18:57:10,20:47:50,415
14M_14M_F1_1_2_0.90694,20:47:50,23:42:50,500
14M_14M_F1_1_4_0.94722,20:47:50,24:07:50,500
14M_14M_F1_1_7_0.98750,20:47:50,23:42:50,500
14M_14M_F1_1_4_0.24167,05:30:00,06:07:20,560
14M_14M_F1_1_7_0.28403,06:32:20,11:57:20,500
14M_14M_F1_1_9_0.32431,06:32:20,11:57:20,500
14M_14M_F1_1_13_0.36458,06:32:20,11:57:20,500
14M_14M_F1_1_1_0.40556,06:32:20,11:57:20,500
14M_14M_F1_1_4_0.44583,06:32:20,11:57:20,500
14M_14M_F1_1_7_0.48611,06:32:20,11:57:20,500
14M_14M_F1_1_9_0.52639,11:57:20,14:57:10,415
14M_14M_F1_1_11_0.56528,11:57:20,14:57:10,415
14M_14M_F1_1_14_0.60347,11:57:20,14:57:10,415
14M_14M_F1_1_2_0.64375,14:57:10,15:33:10,360
14M_14M_F1_1_4_0.68125,15:33:10,18:03:10,360
14M_14M_F1_1_6_0.71875,15:33:10,18:03:10,360
14M_14M_F1_1_8_0.75625,18:03:10,18:57:10,360
14M_14M_F1_1_10_0.79444,18:57:10,20:47:50,415
14M_14M_F1_1_12_0.83264,18:57:10,20:47:50,415
14M_14M_F1_1_14_0.87222,20:47:50,24:07:50,500
14M_14M_F1_1_3_0.91250,20:47:50,23:42:50,500
14M_14M_F1_1_6_0.95278,20:47:50,24:07:50,500
14M_14M_F1_1_9_0.99375,23:42:50,23:51:35,525
14M_14M_F1_1_6_0.24861,05:30:00,06:07:20,560
14M_14M_F1_1_8_0.28958,06:32:20,11:57:20,500
14M_14M_F1_1_11_0.32986,06:32:20,11:57:20,500
14M_14M_F1_1_14_0.37083,06:32:20,11:57:20,500
14M_14M_F1_1_2_0.41111,06:32:20,11:57:20,500
14M_14M_F1_1_6_0.45139,06:32:20,11:57:20,500
14M_14M_F1_1_8_0.49236,06:32:20,11:57:20,500
14M_14M_F1_1_10_0.53125,11:57:20,14:57:10,415
14M_14M_F1_1_13_0.57014,11:57:20,14:57:10,415
14M_14M_F1_1_1_0.60833,11:57:20,14:57:10,415
14M_14M_F1_1_3_0.64792,14:57:10,15:33:10,360
14M_14M_F1_1_5_0.68542,15:33:10,18:03:10,360
14M_14M_F1_1_7_0.72292,15:33:10,18:03:10,360
14M_14M_F1_1_9_0.76042,18:03:10,18:57:10,360
14M_14M_F1_1_11_0.79931,18:57:10,20:47:50,415
14M_14M_F1_1_13_0.83750,18:57:10,20:47:50,415
14M_14M_F1_1_2_0.87778,20:47:50,24:07:50,500
14M_14M_F1_1_4_0.91806,20:47:50,23:42:50,500
14M_14M_F1_1_7_0.95903,20:47:50,24:07:50,500
14M_14M_F1_1_10_1.00000,23:51:35,24:19:20,555
14M_14M_F1_1_7_0.25486,05:30:00,06:07:20,560
14M_14M_F1_1_9_0.29514,06:32:20,11:57:20,500
14M_14M_F1_1_13_0.33611,06:32:20,11:57:20,500
14M_14M_F1_1_1_0.37639,06:32:20,11:57:20,500
14M_14M_F1_1_4_0.41667,06:32:20,11:57:20,500
14M_14M_F1_1_7_0.45764,06:32:20,11:57:20,500
14M_14M_F1_1_9_0.49792,06:32:20,11:57:20,500
14M_14M_F1_1_11_0.53611,11:57:20,14:57:10,415
14M_14M_F1_1_14_0.57500,11:57:20,14:57:10,415
14M_14M_F1_1_2_0.61319,11:57:20,14:57:10,415
14M_14M_F1_1_4_0.65208,15:33:10,18:03:10,360
14M_14M_F1_1_6_0.68958,15:33:10,18:03:10,360
14M_14M_F1_1_8_0.72708,15:33:10,18:03:10,360
14M_14M_F1_1_10_0.76458,18:03:10,18:57:10,360
14M_14M_F1_1_12_0.80347,18:57:10,20:47:50,415
14M_14M_F1_1_14_0.84236,18:57:10,20:47:50,415
14M_14M_F1_1_3_0.88333,20:47:50,24:07:50,500
14M_14M_F1_1_6_0.92431,20:47:50,23:42:50,500
14M_14M_F1_1_9_0.96458,20:47:50,24:07:50,500
14M_14M_F1_1_11_1.00694,23:51:35,24:19:20,555
14M_14M_F1_1_10_0.50278,11:57:20,14:57:10,415
14M_14M_F1_1_13_0.54097,11:57:20,14:57:10,415
14M_14M_F1_1_1_0.57917,11:57:20,14:57:10,415
14M_14M_F1_1_3_0.61806,11:57:20,14:57:10,415
14M_14M_F1_1_5_0.65625,15:33:10,18:03:10,360
14M_14M_F1_1_7_0.69375,15:33:10,18:03:10,360
14M_14M_F1_1_9_0.73125,15:33:10,18:03:10,360
14M_14M_F1_1_11_0.76875,18:03:10,18:57:10,360
14M_14M_F1_1_13_0.80833,18:57:10,20:47:50,415
14M_14M_F1_1_2_0.84722,18:57:10,20:47:50,415
14M_14M_F1_1_4_0.88958,20:47:50,24:07:50,500
14M_14M_F1_1_7_0.92986,20:47:50,23:42:50,500
14M_14M_F1_1_10_0.97014,20:47:50,24:07:50,500
14M_14M_F1_1_13_1.01319,23:51:35,24:19:20,555
14M_14M_F1_1_8_0.26042,06:07:20,06:32:20,500
14M_14M_F1_1_11_0.30139,06:32:20,11:57:20,500
14M_14M_F1_1_14_0.34167,06:32:20,11:57:20,500
14M_14M_F1_1_2_0.38194,06:32:20,11:57:20,500
14M_14M_F1_1_6_0.42292,06:32:20,11:57:20,500
14M_14M_F1_1_8_0.46319,06:32:20,11:57:20,500
14M_14M_F1_1_11_0.50764,11:57:20,14:57:10,415
14M_14M_F1_1_14_0.54583,11:57:20,14:57:10,415
14M_14M_F1_1_2_0.58403,11:57:20,14:57:10,415
14M_14M_F1_1_4_0.62292,11:57:20,14:57:10,415
14M_14M_F1_1_6_0.66042,15:33:10,18:03:10,360
14M_14M_F1_1_8_0.69792,15:33:10,18:03:10,360
14M_14M_F1_1_10_0.73542,15:33:10,18:03:10,360
14M_14M_F1_1_12_0.77292,18:03:10,18:57:10,360
14M_14M_F1_1_14_0.81319,18:57:10,20:47:50,415
14M_14M_F1_1_3_0.85208,18:57:10,20:47:50,415
14M_14M_F1_1_6_0.89514,20:47:50,24:07:50,500
14M_14M_F1_1_9_0.93542,20:47:50,23:42:50,500
14M_14M_F1_1_11_0.97639,20:47:50,24:07:50,500
14M_14M_F1_1_14_1.01944,24:19:20,24:38:00,560
14M_14M_F1_1_5_0.62708,14:57:10,15:33:10,360
14M_14M_F1_1_7_0.66458,15:33:10,18:03:10,360
14M_14M_F1_1_9_0.70208,15:33:10,18:03:10,360
14M_14M_F1_1_11_0.73958,15:33:10,18:03:10,360
14M_14M_F1_1_13_0.77708,18:03:10,18:57:10,360
14M_14M_F1_1_2_0.81806,18:57:10,20:47:50,415
14M_14M_F1_1_4_0.85694,18:57:10,20:47:50,415
14M_14M_F1_1_7_0.90069,20:47:50,24:07:50,500
14M_14M_F1_1_10_0.94167,20:47:50,23:42:50,500
14M_14M_F1_1_13_0.98194,20:47:50,24:07:50,500
14M_14M_F1_1_2_1.02639,24:19:20,24:38:00,560
14M_14M_F1_1_9_0.26667,06:07:20,06:32:20,500
14M_14M_F1_1_13_0.30694,06:32:20,11:57:20,500
14M_14M_F1_1_1_0.34722,06:32:20,11:57:20,500
14M_14M_F1_1_4_0.38819,06:32:20,11:57:20,500
14M_14M_F1_1_7_0.42847,06:32:20,11:57:20,500
14M_14M_F1_1_9_0.46875,06:32:20,11:57:20,500
14M_14M_F1_1_13_0.51250,11:57:20,14:57:10,415
14M_14M_F1_1_1_0.55069,11:57:20,14:57:10,415
14M_14M_F1_1_3_0.58889,11:57:20,14:57:10,415
14M_14M_F1_1_6_0.63125,14:57:10,15:33:10,360
14M_14M_F1_1_8_0.66875,15:33:10,18:03:10,360
14M_14M_F1_1_10_0.70625,15:33:10,18:03:10,360
14M_14M_F1_1_12_0.74375,15:33:10,18:03:10,360
14M_14M_F1_1_14_0.78125,18:03:10,18:57:10,360
14M_14M_F1_1_3_0.82292,18:57:10,20:47:50,415
14M_14M_F1_1_5_0.86111,18:57:10,20:47:50,415
14M_14M_F1_2_1_0.24444,05:30:00,07:43:10,470
14M_14M_F1_2_5_0.26389,05:47:40,07:06:00,470
14M_14M_F1_2_7_0.31042,05:30:00,07:43:10,470
14M_14M_F1_2_9_0.35694,07:13:45,10:22:15,435
14M_14M_F1_2_12_0.40208,07:50:55,10:23:10,435
14M_14M_F1_2_15_0.45069,10:29:20,12:18:25,385
14M_14M_F1_2_17_0.49514,10:23:10,12:12:15,385
14M_14M_F1_2_2_0.54444,12:24:40,17:35:10,345
14M_14M_F1_2_4_0.58819,12:18:30,17:29:00,345
14M_14M_F1_2_7_0.63611,12:24:40,17:35:10,345
14M_14M_F1_2_9_0.68056,12:18:30,17:29:00,345
14M_14M_F1_2_12_0.72847,12:24:40,17:35:10,345
14M_14M_F1_2_14_0.77222,18:00:35,18:39:05,385
14M_14M_F1_2_10_0.25625,05:30:00,07:43:10,470
14M_14M_F1_2_14_0.30208,07:13:45,10:22:15,435
14M_14M_F1_2_16_0.34653,07:50:55,10:23:10,435
14M_14M_F1_2_18_0.39236,07:13:45,10:22:15,435
14M_14M_F1_2_3_0.44167,10:23:10,12:12:15,385
14M_14M_F1_2_6_0.48611,10:29:20,12:18:25,385
14M_14M_F1_2_8_0.53264,12:18:30,17:29:00,345
14M_14M_F1_2_11_0.58056,12:24:40,17:35:10,345
14M_14M_F1_2_13_0.62431,12:18:30,17:29:00,345
14M_14M_F1_2_16_0.67222,12:24:40,17:35:10,345
14M_14M_F1_2_18_0.71597,12:18:30,17:29:00,345
14M_14M_F1_2_2_0.76389,18:06:45,18:45:15,385
14M_14M_F1_2_6_0.81250,18:46:15,19:44:55,440
14M_14M_F1_2_9_0.86389,19:51:05,21:50:05,510
14M_14M_F1_2_12_0.91111,19:44:55,22:34:55,510
14M_14M_F1_2_17_0.96458,22:54:50,24:06:00,610
14M_14M_F1_2_18_1.00625,23:39:40,24:09:40,600
14M_14M_F1_2_12_0.28750,05:30:00,07:43:10,470
14M_14M_F1_2_15_0.30694,07:13:45,10:22:15,435
14M_14M_F1_2_17_0.35208,07:50:55,10:23:10,435
14M_14M_F1_2_1_0.39722,07:13:45,10:22:15,435
14M_14M_F1_2_5_0.44583,10:23:10,12:12:15,385
14M_14M_F1_2_7_0.49028,10:29:20,12:18:25,385
14M_14M_F1_2_9_0.53681,12:18:30,17:29:00,345
14M_14M_F1_2_12_0.58472,12:24:40,17:35:10,345
14M_14M_F1_2_14_0.62847,12:18:30,17:29:00,345
14M_14M_F1_2_17_0.67639,12:24:40,17:35:10,345
14M_14M_F1_2_1_0.72014,12:18:30,17:29:00,345
14M_14M_F1_2_4_0.76806,18:06:45,18:45:15,385
14M_14M_F1_2_7_0.81736,18:46:15,19:44:55,440
14M_14M_F1_2_14_0.26181,05:30:00,07:43:10,470
14M_14M_F1_2_16_0.31181,07:13:45,10:22:15,435
14M_14M_F1_2_18_0.35694,07:50:55,10:23:10,435
14M_14M_F1_2_3_0.40278,07:13:45,10:22:15,435
14M_14M_F1_2_6_0.45000,10:23:10,12:12:15,385
14M_14M_F1_2_8_0.49514,10:29:20,12:18:25,385
14M_14M_F1_2_10_0.54028,12:18:30,17:29:00,345
14M_14M_F1_2_13_0.58819,12:24:40,17:35:10,345
14M_14M_F1_2_15_0.63264,12:18:30,17:29:00,345
14M_14M_F1_2_18_0.68056,12:24:40,17:35:10,345
14M_14M_F1_2_2_0.72431,12:18:30,17:29:00,345
14M_14M_F1_2_5_0.77222,18:06:45,18:45:15,385
14M_14M_F1_2_15_0.26667,05:30:00,07:43:10,470
14M_14M_F1_2_17_0.31667,07:13:45,10:22:15,435
14M_14M_F1_2_1_0.36181,07:50:55,10:23:10,435
14M_14M_F1_2_5_0.40764,07:13:45,10:22:15,435
14M_14M_F1_2_7_0.45486,10:23:10,12:12:15,385
14M_14M_F1_2_9_0.49931,10:29:20,12:18:25,385
14M_14M_F1_2_11_0.54444,12:18:30,17:29:00,345
14M_14M_F1_2_14_0.59236,12:24:40,17:35:10,345
14M_14M_F1_2_16_0.63611,12:18:30,17:29:00,345
14M_14M_F1_2_1_0.68403,12:24:40,17:35:10,345
14M_14M_F1_2_3_0.72847,12:18:30,17:29:00,345
14M_14M_F1_2_16_0.27222,05:30:00,07:43:10,470
14M_14M_F1_2_18_0.32222,07:13:45,10:22:15,435
14M_14M_F1_2_3_0.36667,07:50:55,10:23:10,435
14M_14M_F1_2_6_0.41250,07:13:45,10:22:15,435
14M_14M_F1_2_8_0.45903,10:23:10,12:12:15,385
14M_14M_F1_2_10_0.50417,10:29:20,12:18:25,385
14M_14M_F1_2_12_0.54861,12:18:30,17:29:00,345
14M_14M_F1_2_15_0.59653,12:24:40,17:35:10,345
14M_14M_F1_2_17_0.64028,12:18:30,17:29:00,345
14M_14M_F1_2_2_0.68819,12:24:40,17:35:10,345
14M_14M_F1_2_4_0.73264,17:29:00,17:35:15,375
14M_14M_F1_2_6_0.77708,18:06:45,18:45:15,385
14M_14M_F1_2_8_0.82222,18:46:15,19:44:55,440
14M_14M_F1_2_10_0.87014,19:51:05,21:50:05,510
14M_14M_F1_2_13_0.91667,19:44:55,22:34:55,510
14M_14M_F1_2_18_0.97153,22:54:50,24:06:00,610
14M_14M_F1_2_1_1.01319,24:09:40,24:30:00,610
14M_14M_F1_2_15_0.23056,05:30:00,05:47:40,530
14M_14M_F1_2_17_0.27778,05:30:00,07:43:10,470
14M_14M_F1_2_1_0.32708,07:13:45,10:22:15,435
14M_14M_F1_2_5_0.37222,07:50:55,10:23:10,435
14M_14M_F1_2_7_0.41736,07:13:45,10:22:15,435
14M_14M_F1_2_9_0.46389,10:23:10,12:12:15,385
14M_14M_F1_2_11_0.50833,10:29:20,12:18:25,385
14M_14M_F1_2_13_0.55278,12:18:30,17:29:00,345
14M_14M_F1_2_16_0.60069,12:24:40,17:35:10,345
14M_14M_F1_2_18_0.64444,12:18:30,17:29:00,345
14M_14M_F1_2_3_0.69236,12:24:40,17:35:10,345
14M_14M_F1_2_5_0.73681,17:35:15,18:00:35,380
14M_14M_F1_2_7_0.78194,18:45:15,18:52:25,430
14M_14M_F1_2_9_0.82847,19:44:55,22:34:55,510
14M_14M_F1_2_12_0.87569,19:51:05,21:50:05,510
14M_14M_F1_2_15_0.92292,19:44:55,22:34:55,510
14M_14M_F1_2_16_0.23681,05:30:00,05:47:40,530
14M_14M_F1_2_18_0.28333,05:30:00,07:43:10,470
14M_14M_F1_2_3_0.33194,07:13:45,10:22:15,435
14M_14M_F1_2_6_0.37708,07:50:55,10:23:10,435
14M_14M_F1_2_8_0.42292,07:13:45,10:22:15,435
14M_14M_F1_2_10_0.46806,10:23:10,12:12:15,385
14M_14M_F1_2_12_0.51250,10:29:20,12:18:25,385
14M_14M_F1_2_14_0.55625,12:18:30,17:29:00,345
14M_14M_F1_2_17_0.60417,12:24:40,17:35:10,345
14M_14M_F1_2_1_0.64861,12:18:30,17:29:00,345
14M_14M_F1_2_4_0.69653,12:24:40,17:35:10,345
14M_14M_F1_2_6_0.74097,17:35:15,18:00:35,380
14M_14M_F1_2_8_0.78681,18:52:25,19:51:05,440
14M_14M_F1_2_10_0.83403,19:44:55,22:34:55,510
14M_14M_F1_2_13_0.88194,19:51:05,21:50:05,510
14M_14M_F1_2_17_0.92847,19:44:55,22:34:55,510
14M_14M_F1_2_1_0.97847,22:54:50,24:06:00,610
14M_14M_F1_2_2_1.02083,24:09:40,24:30:00,610
14M_14M_F1_2_13_0.51667,12:18:25,12:24:40,375
14M_14M_F1_2_15_0.56042,12:18:30,17:29:00,345
14M_14M_F1_2_18_0.60833,12:24:40,17:35:10,345
14M_14M_F1_2_2_0.65208,12:18:30,17:29:00,345
14M_14M_F1_2_5_0.70000,12:24:40,17:35:10,345
14M_14M_F1_2_7_0.74583,17:35:15,18:00:35,380
14M_14M_F1_2_9_0.79236,18:52:25,19:51:05,440
14M_14M_F1_2_12_0.84028,19:44:55,22:34:55,510
14M_14M_F1_2_15_0.88750,19:51:05,21:50:05,510
14M_14M_F1_2_18_0.93472,19:44:55,22:34:55,510
14M_14M_F1_2_2_0.98542,22:54:50,24:06:00,610
14M_14M_F1_2_17_0.24236,05:47:40,07:06:00,470
14M_14M_F1_2_1_0.28889,05:30:00,07:43:10,470
14M_14M_F1_2_5_0.33681,07:13:45,10:22:15,435
14M_14M_F1_2_7_0.38194,07:50:55,10:23:10,435
14M_14M_F1_2_9_0.42778,07:13:45,10:22:15,435
14M_14M_F1_2_11_0.47222,10:23:10,12:12:15,385
14M_14M_F1_2_14_0.52083,12:24:40,17:35:10,345
14M_14M_F1_2_16_0.56458,12:18:30,17:29:00,345
14M_14M_F1_2_1_0.61250,12:24:40,17:35:10,345
14M_14M_F1_2_3_0.65625,12:18:30,17:29:00,345
14M_14M_F1_2_6_0.70417,12:24:40,17:35:10,345
14M_14M_F1_2_8_0.75000,17:35:15,18:00:35,380
14M_14M_F1_2_10_0.79722,18:52:25,19:51:05,440
14M_14M_F1_2_13_0.84583,19:44:55,22:34:55,510
14M_14M_F1_2_17_0.89375,19:51:05,21:50:05,510
14M_14M_F1_2_1_0.94028,19:44:55,22:34:55,510
14M_14M_F1_2_4_0.99236,22:54:50,24:06:00,610
14M_14M_F1_2_18_0.24792,05:47:40,07:06:00,470
14M_14M_F1_2_3_0.29444,05:30:00,07:43:10,470
14M_14M_F1_2_6_0.34236,07:13:45,10:22:15,435
14M_14M_F1_2_8_0.38681,07:50:55,10:23:10,435
14M_14M_F1_2_10_0.43264,10:22:15,10:29:20,425
14M_14M_F1_2_12_0.47708,10:23:10,12:12:15,385
14M_14M_F1_2_15_0.52431,12:24:40,17:35:10,345
14M_14M_F1_2_17_0.56875,12:18:30,17:29:00,345
14M_14M_F1_2_2_0.61667,12:24:40,17:35:10,345
14M_14M_F1_2_4_0.66042,12:18:30,17:29:00,345
14M_14M_F1_2_7_0.70833,12:24:40,17:35:10,345
14M_14M_F1_2_9_0.75486,18:00:35,18:39:05,385
14M_14M_F1_2_12_0.80208,18:52:25,19:51:05,440
14M_14M_F1_2_15_0.85208,19:44:55,22:34:55,510
14M_14M_F1_2_18_0.89931,19:51:05,21:50:05,510
14M_14M_F1_2_2_0.94722,22:34:55,23:39:40,555
14M_14M_F1_2_6_1.00000,22:54:50,24:06:00,610
14M_14M_F1_2_3_0.25000,05:30:00,07:43:10,470
14M_14M_F1_2_6_0.26944,05:47:40,07:06:00,470
14M_14M_F1_2_8_0.31597,05:30:00,07:43:10,470
14M_14M_F1_2_10_0.36250,07:13:45,10:22:15,435
14M_14M_F1_2_14_0.40694,07:50:55,10:23:10,435
14M_14M_F1_2_16_0.45486,10:29:20,12:18:25,385
14M_14M_F1_2_18_0.49931,10:23:10,12:12:15,385
14M_14M_F1_2_3_0.54861,12:24:40,17:35:10,345
14M_14M_F1_2_5_0.59236,12:18:30,17:29:00,345
14M_14M_F1_2_8_0.64028,12:24:40,17:35:10,345
14M_14M_F1_2_10_0.68403,12:18:30,17:29:00,345
14M_14M_F1_2_13_0.73264,12:24:40,17:35:10,345
14M_14M_F1_2_15_0.77708,18:00:35,18:39:05,385
14M_14M_F1_2_17_0.82292,18:52:25,19:51:05,440
14M_14M_F1_2_1_0.86944,19:44:55,22:34:55,510
14M_14M_F1_2_4_0.91806,21:50:05,22:54:50,555
14M_14M_F1_2_8_0.96597,22:34:55,23:39:40,555
14M_14M_F1_2_12_1.02292,24:27:40,24:39:00,680
14M_14M_F1_2_13_0.50764,10:23:10,12:12:15,385
14M_14M_F1_2_16_0.52847,12:24:40,17:35:10,345
14M_14M_F1_2_18_0.57222,12:18:30,17:29:00,345
14M_14M_F1_2_3_0.62014,12:24:40,17:35:10,345
14M_14M_F1_2_5_0.66458,12:18:30,17:29:00,345
14M_14M_F1_2_8_0.71250,12:24:40,17:35:10,345
14M_14M_F1_2_10_0.75903,18:00:35,18:39:05,385
14M_14M_F1_2_13_0.80764,18:52:25,19:51:05,440
14M_14M_F1_2_17_0.85764,19:44:55,22:34:55,510
14M_14M_F1_2_1_0.90556,19:51:05,21:50:05,510
14M_14M_F1_2_4_0.95347,22:34:55,23:39:40,555
14M_14M_F1_2_8_1.00694,24:06:00,24:16:30,630
14M_14M_F1_2_1_0.25347,05:47:40,07:06:00,470
14M_14M_F1_2_5_0.29931,05:30:00,07:43:10,470
14M_14M_F1_2_7_0.34722,07:13:45,10:22:15,435
14M_14M_F1_2_9_0.39236,07:50:55,10:23:10,435
14M_14M_F1_2_11_0.43681,10:22:15,10:29:20,425
14M_14M_F1_2_14_0.48125,10:23:10,12:12:15,385
14M_14M_F1_2_17_0.53264,12:24:40,17:35:10,345
14M_14M_F1_2_1_0.57639,12:18:30,17:29:00,345
14M_14M_F1_2_4_0.62431,12:24:40,17:35:10,345
14M_14M_F1_2_6_0.66806,12:18:30,17:29:00,345
14M_14M_F1_2_9_0.71597,12:24:40,17:35:10,345
14M_14M_F1_2_12_0.76319,18:00:35,18:39:05,385
14M_14M_F1_2_15_0.81250,18:52:25,19:51:05,440
14M_14M_F1_2_18_0.86389,19:44:55,22:34:55,510
14M_14M_F1_2_2_0.91181,21:50:05,22:54:50,555
14M_14M_F1_2_6_0.95972,22:34:55,23:39:40,555
14M_14M_F1_2_10_1.01458,24:16:30,24:27:40,670
14M_14M_F1_2_3_0.25903,05:47:40,07:06:00,470
14M_14M_F1_2_6_0.30486,05:30:00,07:43:10,470
14M_14M_F1_2_8_0.35208,07:13:45,10:22:15,435
14M_14M_F1_2_10_0.39722,07:50:55,10:23:10,435
14M_14M_F1_2_12_0.44167,10:29:20,12:18:25,385
14M_14M_F1_2_15_0.48611,10:23:10,12:12:15,385
14M_14M_F1_2_18_0.53681,12:24:40,17:35:10,345
14M_14M_F1_2_2_0.58056,12:18:30,17:29:00,345
14M_14M_F1_2_5_0.62847,12:24:40,17:35:10,345
14M_14M_F1_2_7_0.67222,12:18:30,17:29:00,345
14M_14M_F1_2_10_0.72014,12:24:40,17:35:10,345
14M_14M_F1_2_13_0.76806,18:00:35,18:39:05,385
14M_14M_F1_2_16_0.81736,18:52:25,19:51:05,440
14M_14M_F1_2_11_0.42778,07:50:55,10:23:10,435
14M_14M_F1_2_14_0.44583,10:29:20,12:18:25,385
14M_14M_F1_2_16_0.49028,10:23:10,12:12:15,385
14M_14M_F1_2_1_0.54028,12:24:40,17:35:10,345
14M_14M_F1_2_3_0.58472,12:18:30,17:29:00,345
14M_14M_F1_2_6_0.63264,12:24:40,17:35:10,345
14M_14M_F1_2_8_0.67639,12:18:30,17:29:00,345
14M_14M_F1_2_11_0.72431,12:24:40,17:35:10,345
14M_14M_F1_2_5_0.22917,05:30:00,07:43:10,470
14M_14M_F1_2_7_0.27500,05:47:40,07:06:00,470
14M_14M_F1_2_9_0.32153,05:30:00,07:43:10,470
14M_14M_F1_2_12_0.36736,07:13:45,10:22:15,435
14M_14M_F1_2_15_0.41250,07:50:55,10:23:10,435
14M_14M_F1_2_17_0.45903,10:29:20,12:18:25,385
14M_14M_F1_2_1_0.50347,10:23:10,12:12:15,385
14M_14M_F1_2_4_0.55278,12:24:40,17:35:10,345
14M_14M_F1_2_6_0.59653,12:18:30,17:29:00,345
14M_14M_F1_2_9_0.64444,12:24:40,17:35:10,345
14M_14M_F1_2_11_0.68819,12:18:30,17:29:00,345
14M_14M_F1_2_14_0.73681,17:35:10,17:41:25,375
14M_14M_F1_2_16_0.78194,18:39:05,18:46:15,430
14M_14M_F1_2_18_0.82847,19:51:05,21:50:05,510
14M_14M_F1_2_2_0.87569,19:44:55,22:34:55,510
14M_14M_F1_2_6_0.92431,21:50:05,22:54:50,555
14M_14M_F1_2_9_0.97292,22:34:55,23:39:40,555
14M_14M_F1_2_6_0.23403,05:30:00,07:43:10,470
14M_14M_F1_2_8_0.28056,05:47:40,07:06:00,470
14M_14M_F1_2_10_0.32639,07:43:10,07:50:55,465
14M_14M_F1_2_14_0.37222,07:13:45,10:22:15,435
14M_14M_F1_2_16_0.41736,07:50:55,10:23:10,435
14M_14M_F1_2_18_0.46389,10:29:20,12:18:25,385
14M_14M_F1_2_2_0.50833,10:23:10,12:12:15,385
14M_14M_F1_2_5_0.55625,12:24:40,17:35:10,345
14M_14M_F1_2_7_0.60069,12:18:30,17:29:00,345
14M_14M_F1_2_10_0.64861,12:24:40,17:35:10,345
14M_14M_F1_2_12_0.69236,12:18:30,17:29:00,345
14M_14M_F1_2_15_0.74167,17:41:25,18:06:45,380
14M_14M_F1_2_17_0.78681,18:46:15,19:44:55,440
14M_14M_F1_2_1_0.83472,19:51:05,21:50:05,510
14M_14M_F1_2_4_0.88125,19:44:55,22:34:55,510
14M_14M_F1_2_8_0.93125,21:50:05,22:54:50,555
14M_14M_F1_2_10_0.97917,22:34:55,23:39:40,555
